sentence,clean_text,sentimen,label_sentimen
"Tempat enak, kursi bagian dalam yg ber ac kurang","enak, kursi yg ber ac",0.0,0
Beli pamer 7 ayam buat take away malah di kasih 6 ayam seharusnya 7 kan buat kesel,beli pamer 7 ayam take away kasih 6 ayam 7 kesel,0.0,0
"Lumayan penuh pengunjung yg sdh selesai makan masih main laptop, tidak bergantian","lumayan penuh pengunjung yg sdh selesai makan main laptop, bergantian",0.0,0
Mohon maaf saran aj ya tempat duduk nya am meja nya klw bisa di perbanyak lagi,mohon maaf saran aj ya duduk nya am meja nya klw perbanyak,0.0,0
Ada rambut di Milo yg aku pesen,rambut milo yg pesen,0.0,0
Tolong buat kasir nya kalo melayani on line struk nya jgn di campur/di masuki kedalam pesanan,tolong kasir nya kalo melayani on line struk nya jgn campur/di masuki kedalam pesanan,0.0,0
Tdk seperti mcd lainnya.. chicken box/tmpt makan aja harus beli,tdk mcd lainnya.. chicken box/tmpt makan aja beli,0.0,0
Beda harga klo beli d jalan SM di outlet domino..lebih mahal d jalan,beda harga klo beli d jalan sm outlet domino..lebih mahal d jalan,0.0,0
"Datang jam stgh 2 pagi, masih dilayani lmyn cepat, tp sudah mau tutup ..","jam stgh 2 pagi, dilayani lmyn cepat, tp tutup ..",0.0,0
"Tempatnya panas, ramai, dan kurang dijaga kebersihannya, tukang parkir merokok sembarangan","tempatnya panas, ramai, dijaga kebersihannya, tukang parkir merokok sembarangan",0.0,0
Tempatnya enak buat ketemuan temen atau buat ajak makan anak2,tempatnya enak ketemuan temen ajak makan anak2,0.0,0
Skrg tokonya rame..krn ada new brewing..kedai kopi..,skrg tokonya rame..krn new brewing..kedai kopi..,0.0,0
"Selalu penuh, antrian lama, parkir mobil susah. Drive true antri lama. Gofood antri lama","penuh, antrian lama, parkir mobil susah. drive true antri lama. gofood antri",0.4215,1
Saya sempet kcewa menu baru scezuannya kosong... Padahal saya bela belain buat coba...,sempet kcewa menu scezuannya kosong... bela belain coba...,0.0,0
"Terlalu ramai, kurang nyaman tempatnya, terlalu semrawut parkiran motornya.","ramai, nyaman tempatnya, semrawut parkiran motornya.",0.0,0
Lumayan aja lah standar mcd pada umumnya. Tapi disini selalu crowed,lumayan aja standar mcd umumnya. crowed,0.0,0
"Ramai, parkiran selalu padat, bagi pengendara mobil lebih baik drivethrue","ramai, parkiran padat, pengendara mobil drivethrue",0.0,0
Minta chicken box aja kudu bayar Pelit sama tissue,chicken box aja kudu bayar pelit tissue,0.0,0
"Tempatnya standar untuk ukuran McD, dan untuk tempat terbukanya juga sedikit. Tapi pelayanannya lumayan memuaskan.","tempatnya standar ukuran mcd, terbukanya sedikit. pelayanannya lumayan memuaskan.",0.0,0
"Lokasi yg strategis, kalau Mcd mah gk pernah ketinggalan utk order Mcflurry nya","lokasi yg strategis, mcd mah gk ketinggalan utk order mcflurry nya",0.0,0
tempat terakhir yang bisa dikunjungi setelah tidak ada lagi budget di kantong,dikunjungi budget kantong,0.0,0
Cukup ramai dan perlu ada pengaturan lebih baik,ramai pengaturan,0.0,0
"Wifi not good for now,plisss di hidupkan lagi yoo wifi nya,biar seru....","wifi not good for now,plisss hidupkan yoo wifi nya,biar seru....",-0.3412,0
Lokasi strategis dan mudah ditemukan untuk bersantai dan berkumpul ..,lokasi strategis mudah ditemukan bersantai berkumpul ..,0.0,0
udh 3x pesen makan gadikasihh sambeeeeellllllllllllllllllllllllllllll hambar taauuuuuuuuuuuuuuuuuuu asemmmmmmmm,udh 3x pesen makan gadikasihh sambeeeeellllllllllllllllllllllllllllll hambar taauuuuuuuuuuuuuuuuuuu asemmmmmmmm,0.0,0
"Untuk masa transisi psbb, buka hanya sampai pukul 23.00","transisi psbb, buka 23.00",0.0,0
Pelayan banyak tetapi untuk quality makanan kayanya kurang di perhatikan,pelayan quality makanan kayanya perhatikan,0.0,0
tuk pesanan drive true srg terjadi kesalahan kasi pesanan ke custumer,tuk pesanan drive true srg kesalahan kasi pesanan custumer,0.4215,1
"I Like Mc.D Restorant, this place 24 hour open. But a little crowded. Cause of a small place. There is no McCafe in here, maybe the place for the reason","i like mc.d restorant, this place 24 hour open. but a little crowded. cause of a small place. there is no mccafe in here, maybe the place for the reason",-0.2617,0
Rame tempat harus tunggu2 zg d slsai,rame tunggu2 zg d slsai,0.0,0
di sini cokotop nya enak. beda dari cabang lain. aneh,cokotop nya enak. beda cabang lain. aneh,0.0,0
Tempatnya sangat Bagus Sekali,tempatnya bagus,0.0,0
"Nyaman buat meeting disini, atau ketemu2 kumpul sama kawan","nyaman meeting disini, ketemu2 kumpul kawan",0.0,0
"Tempat paling strategis untuk ngumpul bareng teman"" kampus","strategis ngumpul bareng teman"" kampus",0.0,0
"Tempat ini telah di perbaharui, baik dengan tempat dan sistem pembelian. Thx","perbaharui, sistem pembelian. thx",0.3612,1
"Di mcd buaran ini bener2 panas bgt tadi, dan karyawannya super lama","mcd buaran bener2 panas bgt tadi, karyawannya super",0.5994,1
"I just can stare it from flood canal, I can't visit it because I haven't much money to buy. But it never mind I'm still lovin it.","i just can stare it from flood canal, i can't visit it because i haven't much money to buy. but it never mind i'm still lovin it.",0.0,0
Tempat makan ayam goreng tepung dan kentang goreng & minum air soda dan es krim mc flurry,makan ayam goreng tepung kentang goreng & minum air soda es krim mc flurry,0.0,0
Nice place for meeting and hangout,nice place for meeting and hangout,0.4215,1
McD? Rasa nya sama aja seperti yang lain nya.... Kalay pun ada yang beda hanya Lokasi nya aja....🤣🤣🤣🤣 …,mcd? nya aja nya.... kalay beda lokasi nya aja....🤣🤣🤣🤣 …,0.0,0
Cuma mampir bentar. Tempatnya rame banget,mampir bentar. tempatnya rame banget,0.0,0
Kalo lagi rame ga enak banget.. sumpek,kalo rame ga enak banget.. sumpek,0.0,0
Pas pengen kentang...klo pagi ternyata belum ada 😕 …,pas pengen kentang...klo pagi 😕 …,0.0,0
tdk perlu mengatakan sesuatu yg kurang baik ttg McDonald's,tdk yg ttg mcdonald's,0.0,0
Good food but the place so HOT! Please upgrade the air con,good food but the place so hot! please upgrade the air con,0.6818,1
"Acnya panas, wifinya lemot. Pelayanan ok","acnya panas, wifinya lemot. pelayanan ok",0.296,1
Nyobain menu baru.. Tp saus kejunya asem,nyobain menu baru.. tp saus kejunya asem,0.0,0
tempat bagus mknannya enak...,bagus mknannya enak...,0.0,0
"Kesini pas hafi minggu, dan rame banget sama abg","kesini pas hafi minggu, rame banget abg",0.0,0
Tempat buat makan siang dan nongkrong anak muda,makan siang nongkrong anak muda,0.0,0
"Kurang luas, harus antre untuk dapat tempat duduk","luas, antre duduk",0.0,0
"Pegawai kurang cekatan,meja kotor dibiarkan, kurang ramah","pegawai cekatan,meja kotor dibiarkan, ramah",0.0,0
Kotor dan kebanyakan yg cuma niat duduk2 doang..,kotor kebanyakan yg niat duduk2 doang..,0.0,0
"Lokasi strategis, sering terjadi kemacetan untuk mengarah ke lokasi,","lokasi strategis, kemacetan mengarah lokasi,",0.0,0
Mudah dijangkau dan berada pinggir jalan besar,mudah dijangkau pinggir jalan,0.0,0
Ruameeeeeee nya..... pada beli apa cuman nongkrong doank nih...,ruameeeeeee nya..... beli cuman nongkrong doank nih...,0.0,0
It's a mcdonald's. Big place so you can found seat easily. Clean.,it's a mcdonald's. big place so you can found seat easily. clean.,0.6249,1
bantuan darurat pas perut udah teriak minta diasup,bantuan darurat pas perut udah teriak diasup,0.0,0
Tempat yg sangat strategis dan luas,yg strategis luas,0.0,0
Lalu lintas langganan macet,lintas langganan macet,0.0,0
kurang banyak tempat duduk kalau penuh,duduk penuh,0.0,0
ramai.. n parkiran cukup enaklah,ramai.. n parkiran enaklah,0.0,0
Pelayan nya kurang sedikit ramah,pelayan nya ramah,0.0,0
"Rame bgt, susah cari tempat disini","rame bgt, susah cari",0.0,0
Lumayan buat kongko kongko sama teman..,lumayan kongko kongko teman..,0.0,0
"Biasa aja, kaga jual dongkal.","aja, kaga jual dongkal.",0.0,0
dekat & cepat,& cepat,0.0,0
Harus diperbaiki lagi SDM nya y,diperbaiki sdm nya y,0.0,0
Sangat memuaskan,memuaskan,0.0,0
Oke banget buat tmpt kumpul,oke banget tmpt kumpul,0.0,0
Kotor sekali tempatnya.,kotor tempatnya.,0.0,0
Tempatnya nyaman,tempatnya nyaman,0.0,0
Terkadang mesti lama menunggu pesanan,terkadang mesti menunggu pesanan,0.0,0
Baru lewat aja gak singgah ko,aja gak singgah ko,0.0,0
Gg terlalu enak,gg enak,0.296,1
Toilet dan wastafel nya lebih diperhatikan,toilet wastafel nya diperhatikan,0.0,0
Standar2 aja sih,standar2 aja sih,0.0,0
"Another fine Saturday nite, alhamdulillah.","another fine saturday nite, alhamdulillah.",0.2023,1
Lumayan enak tempatnya,lumayan enak tempatnya,0.0,0
Not bad but not to good.......mobile order is too long.,not bad but not to good.......mobile order is too long.,0.2323,1
"Parking lots are filled with parking attendants, parking is not free even though free parking is a facility","parking lots are filled with parking attendants, parking is not free even though free parking is a facility",-0.6602,0
Santai sejenak menunggu teman,santai menunggu teman,0.0,0
Jauh lebih terjangkau harganya,terjangkau harganya,0.0,0
Kurang bangku sama meja😆😆 …,bangku meja😆😆 …,0.0,0
"Rame, kurang tempat duduk","rame, duduk",0.0,0
Macet kalau cuma mau ke MCd saja,macet mcd,0.0,0
Antri beli BTS....,antri beli bts....,0.0,0
Pelayannya ketus,pelayannya ketus,0.0,0
tempat strategis dan ckp nyaman,strategis ckp nyaman,0.0,0
anak2 bs bermaim,anak2 bs bermaim,0.0,0
"Gak bagus"" amat","gak bagus""",0.0,0
Luas dan nyaman makan di mc d,luas nyaman makan mc d,0.0,0
Tempat yg tepat dikala laper,yg dikala laper,0.0,0
Ayam goreng krispi . Gurihnya pasti,ayam goreng krispi . gurihnya,0.0,0
pelayanannya cukup baik,pelayanannya,0.0,0
Standar cabang gerai McD ^^,standar cabang gerai mcd ^^,0.0,0
Kebersihan lebih di perhatikan...,kebersihan perhatikan...,0.0,0
Nyaman dan bersih,nyaman bersih,0.0,0
Take long time in drivethru quee in the middle of night,take long time in drivethru quee in the middle of night,0.0,0
makan dulu kita,makan,0.0,0
Sukses selalu amiin,sukses amiin,0.0,0
strategic place and good fast food,strategic place and good fast food,0.4404,1
Oke,oke,0.0,0
"Too Crowd, Slow Response Service","too crowd, slow response service",0.0,0
Toko bermanfaat,toko bermanfaat,0.0,0
Burgernya enak,burgernya enak,0.0,0
Very convenient place to meet someone.,very convenient place to meet someone.,0.0,0
Lumayan nyaman,lumayan nyaman,0.0,0
Kebersihan sebagian dari iman,kebersihan iman,0.0,0
So so lah,so so,0.0,0
Tempat paforit anak...anak,paforit anak...anak,0.0,0
Difficult to find parking lot,difficult to find parking lot,-0.3612,0
Dirty .. for McDonald's standard. ..,dirty .. for mcdonald's standard. ..,-0.4404,0
Numpang lewat,numpang,0.0,0
It's okay.,it's okay.,0.2263,1
"Pengukur suhu tidak berfungsi dengan baik pagi ini (13 Feb 2022, pukul 09:00)","pengukur suhu berfungsi pagi (13 feb 2022, 09:00)",0.0,0
"Ramai, banyak orang miskin dengan kuota, orang belanja minim, pakai wifi semaksimal mungkin","ramai, orang miskin kuota, orang belanja minim, pakai wifi semaksimal",0.0,0
Sangat menyenangkan untuk diajak bergaul,menyenangkan diajak bergaul,0.0,0
Terlalu banyak,,0.0,0
Jika,,0.0,0
Di sakit,sakit,0.0,0
Aduh,aduh,0.0,0
Banyak,,0.0,0
Jam,jam,0.0,0
Nayamul,nayamul,0.0,0
"Pesan via McDelivery, waktu saya terima minumannya tumpah semua, tutupnya ga rapat, netes semua dari goodie bag-nya. Fanta & Coke float saya juga udah cair semua es krimnya, soda jg sudah hilang. Diliatnya aja udah kyk ga layak buat diminum. Mengecewakan dan bikin bad mood bgt","pesan via mcdelivery, terima minumannya tumpah semua, tutupnya ga rapat, netes goodie bag-nya. fanta & coke float udah cair es krimnya, soda jg hilang. diliatnya aja udah kyk ga layak diminum. mengecewakan bikin bad mood bgt",-0.5423,0
Pelayanan kurang apalagi sama orang yg di depan saya kebingungan mau ubah pesanan tapi malah ga di bantu. Malah dia yang kesel padahal kita kan customer. Dan mau tambah poin gabisa dan ga dikasih tau kalo setelah payment ga dapet point'. harap maksimalkan lagi pelayanan yg ramah dan sopan,pelayanan orang yg kebingungan ubah pesanan ga bantu. kesel customer. poin gabisa ga dikasih tau kalo payment ga dapet point'. harap maksimalkan pelayanan yg ramah sopan,0.0,0
"Buat mbak2 yang jaga Drive-thru Selasa, 22 Nov 2022 Pukul 13.10an.. Ada masalah apa mba!? Saya belum selesai pesan udah diburu2 seperti kesannya saya ga sanggup bayar? Udah itu aja? Udah itu aja? Saya tau anda kerjanya multitasking tp …","mbak2 jaga drive-thru selasa, 22 nov 2022 13.10an.. mba!? selesai pesan udah diburu2 kesannya ga sanggup bayar? udah aja? udah aja? tau kerjanya multitasking tp …",0.0,0
"Tadi malam waktu jemput anak ke rumah bibi saya tiba2 anak saya usia 4 tahun minta makan mcd, posisi sudah gerimis dan saya langsung pesan gocar. Sampe di mcd saya masuk dan mau pesan, tiba2 saya disuruh pakai masker, dan saya bilang saya …","malam jemput anak rumah bibi tiba2 anak usia 4 makan mcd, posisi gerimis langsung pesan gocar. sampe mcd masuk pesan, tiba2 disuruh pakai masker, bilang …",0.0,0
scan peduli lindungi saat masuk sangat ketat. padahal di dalam banyak orang masker dibuka bukan saat makan dan minum. hanya sekedar duduk dan ngobrol saja tdk pakai masker tp dari staf di mcd tdk satupun yg berani menegur. percuma dong …,scan peduli lindungi masuk ketat. orang masker dibuka makan minum. sekedar duduk ngobrol tdk pakai masker tp staf mcd tdk satupun yg berani menegur. …,0.0,0
Agak sedikit kecewa sama pelayanan di McD pelayan nya pilih kasih kalau mau melayani tuh jangan liat dari penampilan mas mentang itu dilayanin tadi saya coba ke kasir tidak disahutin sama sekali giliran ibu ibu itu langsung dilayanin giliran saya sampe mba mba McD bilang kalau mau pesen ke mesin nya tidak bisa langsung,kecewa pelayanan mcd pelayan nya pilih kasih melayani tuh liat penampilan mas mentang dilayanin coba kasir disahutin giliran langsung dilayanin giliran sampe mba mba mcd bilang pesen mesin nya langsung,0.0,0
"Terlalu sok, higienis... not good place to hangout with family's and collage. better find other place.","sok, higienis... not good place to hangout with family's and collage. better find other place.",0.4203,1
"Drivethru pesan panas 2 pakai kentang dikasih nasi, alasan belum ready. Pesan burger belum ready, kalau belum siap jualan jangan buka pagi-pagi. Menu burger dinegara asalnya selalu ada, dinegara ini saja menunya diganti. Makin lama makin aneh menunya, bisa-bisa jualan nasi uduk, bubur ayam dan menu lokal lainnya.","drivethru pesan panas 2 pakai kentang dikasih nasi, alasan ready. pesan burger ready, jualan buka pagi-pagi. menu burger dinegara asalnya ada, dinegara menunya diganti. aneh menunya, bisa-bisa jualan nasi uduk, bubur ayam menu lokal lainnya.",0.6124,1
"Pesan paket panas 2, ayam yang crispy, kulit ayam tidak ada rasanya,ayam semakin kecil,nasi semakin kecil. Saos tomat harus minta di kasir,karena sudah tidak bisa bebas ambil seperti saos sambal. Artinya mcd mengorbankan kualitas barang …","pesan paket panas 2, ayam crispy, kulit ayam rasanya,ayam kecil,nasi kecil. saos tomat kasir,karena bebas ambil saos sambal. mcd mengorbankan kualitas barang …",0.0,0
"W paling sebel klo mau makan McDonald's di sini, Pelayanan nya terlalu pelit, Masa tiap w beli dan bayar di awal lalu w bilang minta saos tomat, …","w sebel klo makan mcdonald's sini, pelayanan nya pelit, w beli bayar w bilang saos tomat, …",0.0,0
"Saya beli di drive thru kira2 pkl 23.00 pas mau byr mbaknya songong, di tanya ga mau jawab di minta struk diem aja. trus sibuk dengan dirinya sendiri. Saya ga swm0at foto aja mukanya kalo ga pasti udah saya upload. Tlg perbaikin donk, jgn sampe gegara pelayan gt MCD bikin org males beli lg","beli drive thru kira2 pkl 23.00 pas byr mbaknya songong, ga struk diem aja. trus sibuk sendiri. ga swm0at foto aja mukanya kalo ga udah upload. tlg perbaikin donk, jgn sampe gegara pelayan gt mcd bikin org males beli lg",0.2732,1
"Dr dulu mmg suka sm makanan di sini. Tp kualitas nya, maaf, menurun. Mgkin krn diimbangi dgn murah harga nya. Sy bisa bicara begini karena saya tukang masak, jd tau kualitas suatu bahan makanan","dr mmg suka sm makanan sini. tp kualitas nya, maaf, menurun. mgkin krn diimbangi dgn murah harga nya. sy bicara tukang masak, jd tau kualitas bahan makanan",0.0,0
"Pegawai di bagian kasir sering kudet, kurang update, beberapa kali punya pengalaman kurang enak. Terakhir masalah Happy Meal Pokemon, 3x balik dari awal November diberi jawaban ""gak bakal ada"", ""gak masuk"" dan ""bulan depan"" padahal rilis …","pegawai kasir kudet, update, kali pengalaman enak. happy meal pokemon, 3x november ""gak ada"", ""gak masuk"" ""bulan depan"" rilis …",0.5719,1
"Mama ku pernah mendapat pengalaman tidak mengenakan oleh pegawai disini, mama melapor kemudia manager berkata akan memecatnya, tetapi saat kami datang kembali seminggu kemudian ternyata pegawai tersebut masih ada disana, sejak itu kami malas datang kesana. Sekian, maaf dan terimakasih","mama ku pengalaman mengenakan pegawai disini, mama melapor kemudia manager memecatnya, seminggu pegawai disana, malas kesana. sekian, maaf terimakasih",0.0,0
"Ribet banget mau makan aja aturannya, jd kurang nyaman,beda banget am Tempat restoran lainnya... Capek deh msh aj ngurus in corona","ribet banget makan aja aturannya, jd nyaman,beda banget am restoran lainnya... capek deh msh aj ngurus in corona",0.0,0
"Pelayanannya tolong diperbaiki lagi ya, pegawainya ada yang kurang sopan sama pelanggan. Pura-pura melempar serbet ke temannya, julid sama pelanggan 😃👍🏻 …","pelayanannya tolong diperbaiki ya, pegawainya sopan pelanggan. pura-pura melempar serbet temannya, julid pelanggan 😃👍🏻 …",0.0,0
Ngasih diskon 78% pake sistem Drive thru ya antri kemana mana lah ya malah jadi macet di jalan raya yang merugikan pengendara lain yang tidak ikut antri,ngasih diskon 78% pake sistem drive thru ya antri kemana ya macet jalan raya merugikan pengendara antri,0.0,0
Tukang parkirnya paraaaaaah... maksa banget minta uang parkirnya lbh dulu saat qt tiba .... pake acara ngancem,tukang parkirnya paraaaaaah... maksa banget uang parkirnya lbh qt .... pake acara ngancem,0.4215,1
Hari ini tgl 10 nov sy kecewa bngt pertama sy pesen paket panas yg crispy itu lammmmmaaaaa bngt sdgkn nomer yg lain sdh d pggil pny sy blm jg ..trs yg k dua sy pesen mc freez yg fanta anggur knp cm setengah dan kok ga ada float ny..maaf ya tlng jgn bgni ĺg mengecewakan konsumen..trma ksh,tgl 10 nov sy kecewa bngt sy pesen paket panas yg crispy lammmmmaaaaa bngt sdgkn nomer yg sdh d pggil pny sy blm jg ..trs yg k sy pesen mc freez yg fanta anggur knp cm ga float ny..maaf ya tlng jgn bgni ĺg mengecewakan konsumen..trma ksh,0.0,0
Susah dapet tempat duduk karena penuh spt harus di perbanyak lg tempat duduk nya supaya pengunjung nyaman saat makan,susah dapet duduk penuh spt perbanyak lg duduk nya pengunjung nyaman makan,0.0,0
Pinggir Jalan sedikit tempat parkir dan petugasnya again sedikit malas membersikan sampah sisa makanan pengunjung,pinggir jalan parkir petugasnya again malas membersikan sampah sisa makanan pengunjung,0.0,0
"Pernah pesen via gojek, pas makanannya dtg ada 1 pesanan yg g komplit, pdhl 3 pesanan menu nya sama semua","pesen via gojek, pas makanannya dtg 1 pesanan yg g komplit, pdhl 3 pesanan menu nya",0.0,0
pak manager... kl marahin subordinatenya jgn depan org lagi makan dunk.. makannya jd ga enak karena ga tega denger orang dimarah2in...,manager... kl marahin subordinatenya jgn org makan dunk.. makannya jd ga enak ga tega denger orang dimarah2in...,0.0,0
"Dikarenakan lagi pndemi jadi bgusnya ada sesuai prtokol kesehatan, tapi buat pelayanannya agk krg","pndemi bgusnya sesuai prtokol kesehatan, pelayanannya agk krg",0.0,0
"Setelah antri lama karena ramai malah dapat nasi lembek, ayam tidak sesuai pilihan.","antri ramai nasi lembek, ayam sesuai pilihan.",0.0,0
"Klu makan dibungkus, harus dicek lagi, karena sering banget ada yg kurang + pelayanannya juga kirang","klu makan dibungkus, dicek lagi, banget yg + pelayanannya kirang",0.0,0
Makan d luar ada anak kucing nemenin.kucingnya pakai kalung aku makan smbil ngusir kucing.,makan d anak kucing nemenin.kucingnya pakai kalung makan smbil ngusir kucing.,0.0,0
Pelayanan kurang dan pesen nya apa ko malah keder... tolong d perbaiki pelayanan nya.trima ksh,pelayanan pesen nya ko keder... tolong d perbaiki pelayanan nya.trima ksh,0.0,0
JANGAN LUPA REQ POTONGAN AYAM KALAU TAKE AWAY. BISA BISANYA NGASIH SAYAP SEMUA,lupa req potongan ayam take away. bisanya ngasih sayap,0.0,0
"Tempat strategis, kentang gorengnya beda jauh dengan Surabaya","strategis, kentang gorengnya beda surabaya",0.0,0
"Setelah direnovasi tempatnya jadi kotor, wc nya jorok dan pelayanannya jd kurang baik","direnovasi tempatnya kotor, wc nya jorok pelayanannya jd",0.0,0
Lama banget ngantri ... Entah ngapain itu orang2 di dapurnya ... apa pada tidur kali yaaa,banget ngantri ... ngapain orang2 dapurnya ... tidur kali yaaa,0.0,0
"Saya pribadi kecewa dengan menu BigMac dari McDonalds karena apa yang digambarkan di iklan, berbeda sekali dengan yang disajikan","pribadi kecewa menu bigmac mcdonalds digambarkan iklan, berbeda disajikan",0.0,0
"Mahal, makanan tidak enak. Semakin hari semakin menurun pelayanannya.","mahal, makanan enak. menurun pelayanannya.",0.0,0
Beli es kopi malah di kasih Apple pie hahahahaaa... Padahal masih muda tuh anak ko udah....,beli es kopi kasih apple pie hahahahaaa... muda tuh anak ko udah....,0.0,0
"petugas nya menegurnya pilih pilih, ga semua ditegur, ngehe","petugas nya menegurnya pilih pilih, ga ditegur, ngehe",0.0,0
Pekerja kurang ramah..dan saya pesan paha atas selalu tertukar dgn dada,pekerja ramah..dan pesan paha tertukar dgn dada,0.0,0
"Maaf pelayanannya kurang Ramahh,,,,,senyuman mahal sekali disini sepertinya","maaf pelayanannya ramahh,,,,,senyuman mahal",0.0,0
Mas saya mau tanya wifi di situ aktif ga tolong diisi ya paketannya,mas wifi situ aktif ga tolong diisi ya paketannya,0.0,0
"Pelayanan kurang ramah, bumbu ayamnya kurang berasa","pelayanan ramah, bumbu ayamnya berasa",0.0,0
"Bad chocolate taste,,, it's not ice chocolate, but water with chocolate!!!","bad chocolate taste,,, it's not ice chocolate, but water with chocolate!!!",-0.4812,0
Kurang sopan pas pintu masuk nye.... nyesel ke situ*,sopan pas pintu masuk nye.... nyesel situ*,0.0,0
"Pelayananya di tingkat kan lg, terutama senyum nya","pelayananya tingkat lg, senyum nya",0.0,0
"Tidak ada genset. Kebetulan kemarin makan, mati lampu, tidak ada genset.","genset. kemarin makan, mati lampu, genset.",0.0,0
Gaada tempat duduk yang lembutnya,gaada duduk lembutnya,0.0,0
jasa bongkaran rumah tua gedung tua kantor dll,jasa bongkaran rumah tua gedung tua kantor dll,0.0,0
Karyawannya super sibuk dan seringkali kurang fokus,karyawannya super sibuk seringkali fokus,0.5994,1
Pelayan nya ga Ada senyum2 nya,pelayan nya ga senyum2 nya,0.0,0
"Gatau kenapa nasi disini Keras -_-""","gatau nasi keras -_-""",0.0,0
bagus pelayanan nya,bagus pelayanan nya,0.0,0
Tempat untuk kumpul yg paling seruh,kumpul yg seruh,0.0,0
Gampang posisi di pojok jln.,gampang posisi pojok jln.,0.0,0
Ga suka aja,ga suka aja,0.0,0
Lambat pelyanan nya,lambat pelyanan nya,0.0,0
Lama penyajian nya,penyajian nya,0.0,0
Parkir nya sedikit,parkir nya,0.0,0
Regular place to fulfill our strave or thrist,regular place to fulfill our strave or thrist,0.4404,1
pelayanannya tidak ramah,pelayanannya ramah,0.0,0
I cannot condone a stinky toilet. That's all.,i cannot condone a stinky toilet. that's all.,0.2755,1
kamar kwcilnya bau banget,kamar kwcilnya bau banget,0.0,0
Layanan Drive Thru mengecewakan,layanan drive thru mengecewakan,0.0,0
Over crowded selama psbb,over crowded psbb,0.0,0
Parkiran nya mana???????? Motor doang yg banyak,parkiran nya mana???????? motor doang yg,0.0,0
Not very clean and too much oil for the food,not very clean and too much oil for the food,-0.3559,0
Ayamnya kurang berasa bumbu,ayamnya berasa bumbu,0.0,0
EDC problem in drive thrue area,edc problem in drive thrue area,-0.4019,0
Slow.service just coffee,slow.service just coffee,0.0,0
Kurang enak,enak,0.0,0
Terlalu ramai,ramai,0.0,0
Tidak nyaman,nyaman,0.0,0
terlalu sering renovasi,renovasi,0.0,0
selalu penuh :(,penuh :(,-0.4404,0
"Crowded, too many people","crowded, too many people",0.0,0
Junk food,junk food,0.0,0
Mahal juga ya,mahal ya,0.0,0
Lama,,0.0,0
Mau,,0.0,0
Lama,,0.0,0
The toilet. Stink.,the toilet. stink.,-0.4019,0
Always the best,always the best,0.6369,1
Crowded,crowded,0.0,0
McD duren sawit,mcd duren sawit,0.0,0
Bumbu ayamnya kurang berasa di lidah,bumbu ayamnya berasa lidah,0.0,0
Konstelasi,konstelasi,0.0,0
McDy,mcdy,0.0,0
Untuk kita,,0.0,0
Banyak,,0.0,0
Dalam memori 2010,memori 2010,0.0,0
pesen hot chocolate biasanya juga di outlet lain dikasih di gelas beling ada foam di atasnya dan rasanya kental nyoklat bgt. beli di sini dikasih di kertas cup dan cair bgt barely ada rasa coklatnya. nanya sama crew mccafe apa kalo saya …,pesen hot chocolate outlet dikasih gelas beling foam atasnya kental nyoklat bgt. beli dikasih kertas cup cair bgt barely coklatnya. nanya crew mccafe kalo …,0.0,0
"Mbanya sangat menyebalkan, saya pesen paha atas malah dikasih dada, tidak bisa minta tuker , masa saya harus beli baru sih . Ga bilang kalo ketersediaan abis","mbanya menyebalkan, pesen paha dikasih dada, tuker , beli sih . ga bilang kalo ketersediaan abis",0.0,0
"parah banget pesanan tidak sesuai yg diminta, mungkin karena drive thru kali yah jadi kita tidak cek pesanan lagi","parah banget pesanan sesuai yg diminta, drive thru kali yah cek pesanan",0.0,0
Pesen paket panas 1 large 2 Yg dteng ayam nya kecil sekali seperti paket panas medium Udh ajukan ke mba waiter nya …,pesen paket panas 1 large 2 yg dteng ayam nya paket panas medium udh ajukan mba waiter nya …,0.0,0
Tolong dong klo ada pesenan gojek dibaca! Pesen kentang dikasih nasi! Tolol bgt. Kebuang sia sia!,tolong klo pesenan gojek dibaca! pesen kentang dikasih nasi! tolol bgt. kebuang sia sia!,0.0,0
"Tolong dong pelayan jangan terlalu lama, kasian yang lagi mau makan, masa pesanan hmpir 1 jam kaga jadi2 msen nasi sama ayam doang selama apa si, udah pas dateng gda saosnya lagi zonk parah.","tolong pelayan lama, kasian makan, pesanan hmpir 1 jam kaga jadi2 msen nasi ayam doang si, udah pas dateng gda saosnya zonk parah.",0.0,0
"Tanggal 22 Juni 2023 Jam 18:30. Pesan by drive thru, order burger terus minta ganti tapi tidak boleh, padahal BELUM bayar. Sistemnya sangat buruk sekali, sangat mengecewakan, emang kalian ngasih gratis, terserah customer donk yang bayar!!! Tulis tuh di dinding ""BELUM BAYAR BERARTI MEMBELI""","tanggal 22 juni 2023 jam 18:30. pesan by drive thru, order burger ganti boleh, bayar. sistemnya buruk sekali, mengecewakan, emang ngasih gratis, terserah customer donk bayar!!! tulis tuh dinding ""belum bayar membeli""",0.2677,1
"2 hari lau dine in di MCD ini, pesen yg LARGE tapi ayamnya kecil banget, kaya orang boleh minta Ayamnya kecil, telurnya juga sedikit banget, beda bgt …","2 lau dine in mcd ini, pesen yg large ayamnya banget, kaya orang ayamnya kecil, telurnya banget, beda bgt …",0.0,0
McDonald's Mo bikin promo gk dibarengi sama SDM ny. Ya begini jadi ny 😤😤😤 …,mcdonald's mo bikin promo gk dibarengi sdm ny. ya ny 😤😤😤 …,0.0,0
